"CNT","SCHOOLID","SHORTMATH","SHORTSCI","STDTEST","SCHLSIZE","PCGIRLS","SCHLTYPE","STRATIO","STIDSTD","GRADE","SEX","MATHINT","MATHUTIL","MATHCONF","MATHANX","COGLEARN","METACOG"
"RUS",64,2,1,3,848,0.57,3,16.308,1727,9,2,3.5,2,2,3,2.4,2.4
"RUS",64,2,1,3,848,0.57,3,16.308,1728,10,2,3.25,2,1.5,2.5,2.8,2.6
"RUS",64,2,1,3,848,0.57,3,16.308,1729,9,2,2.75,2.75,2.125,3.33333333333333,2.2,2.6
"RUS",64,2,1,3,848,0.57,3,16.308,1730,10,2,2.75,2,1.375,2.83333333333333,2.6,2.4
"RUS",64,2,1,3,848,0.57,3,16.308,1731,10,1,3.5,3.25,1.85714285714286,2.66666666666667,3,2.6
"RUS",64,2,1,3,848,0.57,3,16.308,1732,10,1,2.75,2,2.375,3.16666666666667,2.4,2.2
"RUS",64,2,1,3,848,0.57,3,16.308,1733,9,2,2.5,2.5,1,2.33333333333333,1.5,2.5
"RUS",64,2,1,3,848,0.57,3,16.308,1734,9,2,2.75,1,2,2.83333333333333,2.2,2.2
"RUS",64,2,1,3,848,0.57,3,16.308,1735,9,1,3.75,3.25,2.25,1.66666666666667,2.8,2.4
"RUS",64,2,1,3,848,0.57,3,16.308,1736,10,2,3.5,2.5,1.5,2.5,2.2,2.2
"RUS",64,2,1,3,848,0.57,3,16.308,1737,9,1,2.75,2.25,2,2.83333333333333,2.6,1.8
"RUS",64,2,1,3,848,0.57,3,16.308,1738,9,2,2.75,2,2.25,1.83333333333333,2.8,2
"RUS",64,2,1,3,848,0.57,3,16.308,1739,10,2,3.75,2.25,1.25,2.33333333333333,3.4,1.6
"RUS",64,2,1,3,848,0.57,3,16.308,1740,10,1,2.75,1,2.125,2.5,2.4,2
"RUS",64,2,1,3,848,0.57,3,16.308,1741,10,1,3,3,2.625,1.83333333333333,2.6,2
"RUS",65,2,2,1,468,0,3,28.364,1743,10,2,1.75,1,1,1.5,1.6,1.4
"RUS",65,2,2,1,468,0,3,28.364,1744,10,2,2.5,2.75,2.5,2.66666666666667,2.6,2.2
"RUS",65,2,2,1,468,0,3,28.364,1745,10,2,1.75,1.75,2.42857142857143,2.33333333333333,2,1.75
"RUS",65,2,2,1,468,0,3,28.364,1746,10,2,2.25,2.75,2.5,2.83333333333333,2.8,2.2
"RUS",65,2,2,1,468,0,3,28.364,1747,10,2,2.25,2.5,2.5,2.83333333333333,3,2.4
"RUS",65,2,2,1,468,0,3,28.364,1748,10,2,2.5,1,1.33333333333333,2.83333333333333,2,1.4
"RUS",65,2,2,1,468,0,3,28.364,1749,10,2,2,2,1.875,3,2,2.8
"RUS",65,2,2,1,468,0,3,28.364,1750,10,2,1,1,1,3.16666666666667,3,2
"RUS",65,2,2,1,468,0,3,28.364,1751,10,2,2.75,2.25,2.5,2.5,2.4,2.4
"RUS",65,2,2,1,468,0,3,28.364,1752,10,2,3.25,3,2.75,3.16666666666667,3.8,4
"RUS",65,2,2,1,468,0,3,28.364,1753,10,2,2,2.5,2.33333333333333,2.16666666666667,2.4,1.2
"RUS",65,2,2,1,468,0,3,28.364,1754,10,2,3,3,3,3.16666666666667,2.8,2.8
"RUS",65,2,2,1,468,0,3,28.364,1755,10,2,1,1,1,2.5,1,1.8
"RUS",65,2,2,1,468,0,3,28.364,1756,10,2,3.5,1.75,2.375,3.33333333333333,2.2,2.4
"RUS",65,2,2,1,468,0,3,28.364,1758,10,2,2.5,2.75,1.75,2.16666666666667,2.4,1.8
"RUS",65,2,2,1,468,0,3,28.364,1759,10,2,3.75,3.75,3,4,4,4
"RUS",65,2,2,1,468,0,3,28.364,1760,10,2,4,3.5,4,4,4,4
"RUS",65,2,2,1,468,0,3,28.364,1761,10,2,3,3.25,2.375,2.16666666666667,2.8,1.5
"RUS",65,2,2,1,468,0,3,28.364,1762,10,2,2.75,1.5,2.125,2.33333333333333,2.2,2.8
"RUS",65,2,2,1,468,0,3,28.364,1763,10,2,2.75,2.5,2.5,3,2.8,2.2
"RUS",65,2,2,1,468,0,3,28.364,1764,10,2,2.25,1.75,1,3.5,1.6,1.8
"RUS",65,2,2,1,468,0,3,28.364,1765,10,2,2.5,2,1,3,2.6,2.2
"RUS",65,2,2,1,468,0,3,28.364,1767,10,2,3,2.75,2.375,2.5,2.4,1.8
"RUS",65,2,2,1,468,0,3,28.364,1768,10,2,3,3,2.625,2,3,2.8
"RUS",65,2,2,1,468,0,3,28.364,1769,10,2,2.75,3,2.5,2.5,2.8,2.8
"RUS",65,2,2,1,468,0,3,28.364,1770,10,2,2.75,3,1.875,3,1.8,2
"RUS",65,2,2,1,468,0,3,28.364,1771,10,2,3,2.5,2.5,2.83333333333333,2.6,2.6
"RUS",65,2,2,1,468,0,3,28.364,1772,10,2,3,2.25,2,2,2.6,2.2
"RUS",65,2,2,1,468,0,3,28.364,1773,10,2,1.5,1.5,2.25,2,2.2,2.6
"RUS",65,2,2,1,468,0,3,28.364,1774,10,2,2.25,3,2,2.83333333333333,2.6,3
"RUS",65,2,2,1,468,0,3,28.364,1775,10,2,2.75,2.75,2.5,2.83333333333333,2.4,2.2
"RUS",66,1,1,4,219,0.539,3,10.683,1776,10,1,1.25,1,1.25,3.6,1.6,1.4
"RUS",66,1,1,4,219,0.539,3,10.683,1777,10,1,1,1.5,1.85714285714286,2.16666666666667,2.6,2
"RUS",66,1,1,4,219,0.539,3,10.683,1778,10,1,2.25,2,1.625,2.5,2.2,2
"RUS",66,1,1,4,219,0.539,3,10.683,1779,9,2,2.75,1.5,1.5,3.16666666666667,2,1.8
"RUS",66,1,1,4,219,0.539,3,10.683,1780,10,1,2.5,2.25,2,2.66666666666667,2.2,2
"RUS",66,1,1,4,219,0.539,3,10.683,1781,9,2,3.5,4,2.125,2.5,2.8,2
"RUS",66,1,1,4,219,0.539,3,10.683,1782,9,1,3,1.75,1.875,1.66666666666667,2.2,1.8
"RUS",66,1,1,4,219,0.539,3,10.683,1783,10,1,2.5,2,2.375,2.66666666666667,2.4,2.2
"RUS",66,1,1,4,219,0.539,3,10.683,1784,10,1,3,2.25,2.5,2.16666666666667,2.4,2.2
"RUS",66,1,1,4,219,0.539,3,10.683,1785,10,1,3.5,2.75,1.5,2.33333333333333,2.4,2.2
"RUS",66,1,1,4,219,0.539,3,10.683,1786,10,1,2.75,2.75,1.75,2.16666666666667,2.6,1.8
"RUS",66,1,1,4,219,0.539,3,10.683,1787,9,1,2,2,2.33333333333333,2.83333333333333,2,1.8
"RUS",66,1,1,4,219,0.539,3,10.683,1788,10,1,2.25,2.75,2.125,2.83333333333333,2,2
"RUS",66,1,1,4,219,0.539,3,10.683,1789,10,1,2.75,2,2.625,2.4,2.8,2.6
"RUS",66,1,1,4,219,0.539,3,10.683,1790,10,1,3,3,2.25,2.5,2.2,2.4
"RUS",66,1,1,4,219,0.539,3,10.683,1791,10,1,3,2,1.875,2.33333333333333,2.6,2
"RUS",66,1,1,4,219,0.539,3,10.683,1792,10,1,2.75,3,2,2.33333333333333,2.8,2
"RUS",66,1,1,4,219,0.539,3,10.683,1794,9,2,3,3,2.625,2.66666666666667,2.6,2
"RUS",66,1,1,4,219,0.539,3,10.683,1795,9,1,3,3,2.5,2.33333333333333,2.8,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1796,10,1,2.5,2,2,2.83333333333333,2.4,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1797,10,2,2,1.25,1.25,2.66666666666667,2,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1798,10,1,2.25,1.75,2.5,2.5,2.4,2
"RUS",67,3,1,1,621,0.573,3,14.276,1799,10,1,2.75,1.75,1.375,3,2,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1800,10,1,3,1.75,2.25,2.5,2.8,1.8
"RUS",67,3,1,1,621,0.573,3,14.276,1801,10,1,3,1.75,2.125,1.66666666666667,2.2,1.4
"RUS",67,3,1,1,621,0.573,3,14.276,1802,10,1,2.75,2.5,1,3.16666666666667,2,2
"RUS",67,3,1,1,621,0.573,3,14.276,1803,10,2,2.75,2.75,1.625,2.83333333333333,3,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1804,10,2,3,2.5,2.5,2,2.8,2
"RUS",67,3,1,1,621,0.573,3,14.276,1805,10,1,2.5,2.25,1.625,2.5,2.4,2
"RUS",67,3,1,1,621,0.573,3,14.276,1806,10,1,1.5,1,1.75,2.66666666666667,2,1.4
"RUS",67,3,1,1,621,0.573,3,14.276,1807,10,1,3.25,2.5,2.125,1.83333333333333,2.4,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1808,10,1,3,2,1.5,3.16666666666667,2.8,2
"RUS",67,3,1,1,621,0.573,3,14.276,1809,10,1,2.75,3,2.25,2.83333333333333,2.8,2.4
"RUS",67,3,1,1,621,0.573,3,14.276,1810,10,1,2.75,3,2.25,2.83333333333333,2.6,2
"RUS",67,3,1,1,621,0.573,3,14.276,1811,10,1,2.75,2,1.75,2.5,1.8,1.8
"RUS",67,3,1,1,621,0.573,3,14.276,1812,10,1,2.25,1.25,2.125,2.66666666666667,2.8,1.6
"RUS",67,3,1,1,621,0.573,3,14.276,1813,10,1,3,1.25,2.5,2.66666666666667,2.4,2
"RUS",67,3,1,1,621,0.573,3,14.276,1814,10,1,2.25,1.5,1.875,3,2.4,2
"RUS",67,3,1,1,621,0.573,3,14.276,1815,10,1,2.75,2,2.125,2.2,3,2.4
"RUS",67,3,1,1,621,0.573,3,14.276,1816,10,1,2.25,2,2.625,2.5,2.2,2.8
"RUS",67,3,1,1,621,0.573,3,14.276,1817,10,2,1.25,1.25,1,3,1,1
"RUS",67,3,1,1,621,0.573,3,14.276,1818,9,1,2,3,1.25,3,1.8,1.4
"RUS",67,3,1,1,621,0.573,3,14.276,1819,10,1,2.75,3,2,2.83333333333333,2.6,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1820,10,2,2,2,1.5,3.16666666666667,2.4,1.8
"RUS",67,3,1,1,621,0.573,3,14.276,1821,10,1,2.25,2.25,2.5,2.5,2.8,2.4
"RUS",67,3,1,1,621,0.573,3,14.276,1822,10,2,3,2,2.25,2.5,2.2,2.4
"RUS",67,3,1,1,621,0.573,3,14.276,1823,10,1,3,1.75,1.5,3,2,2.2
"RUS",67,3,1,1,621,0.573,3,14.276,1824,10,1,2.75,2,2.125,2,2.6,1.8
"RUS",69,1,3,4,59,0.407,3,6.556,1859,9,1,2,2,1.875,3.33333333333333,2.2,2
"RUS",69,1,3,4,59,0.407,3,6.556,1860,9,1,2.25,2,2.25,2.83333333333333,2.8,2.6
"RUS",69,1,3,4,59,0.407,3,6.556,1861,8,2,2,1.5,1.375,2.25,2.2,1.6
"RUS",7,3,3,2,874,0.51,3,18.4,184,9,2,2,2,1.25,3,2,2.6
"RUS",7,3,3,2,874,0.51,3,18.4,185,9,1,2,1.25,1.875,2.16666666666667,2.4,1.6
"RUS",7,3,3,2,874,0.51,3,18.4,186,10,2,2.25,2.75,2.125,3,2.6,2
"RUS",7,3,3,2,874,0.51,3,18.4,187,10,1,2.5,3,2.125,1.83333333333333,2.4,1.6
"RUS",7,3,3,2,874,0.51,3,18.4,188,10,1,2.25,2,1.875,2.66666666666667,2.6,2
"RUS",7,3,3,2,874,0.51,3,18.4,189,10,1,2.25,1.75,2,3.16666666666667,2.4,1.6
"RUS",7,3,3,2,874,0.51,3,18.4,190,10,2,2,1,1.875,2.5,1.8,2
"RUS",7,3,3,2,874,0.51,3,18.4,191,10,1,1.25,1.5,1.75,2.83333333333333,2,1.8
"RUS",7,3,3,2,874,0.51,3,18.4,192,9,1,3,2,2.5,2.5,2.8,2.2
"RUS",7,3,3,2,874,0.51,3,18.4,193,10,1,1.5,1,1.625,3.16666666666667,2.2,1.6
"RUS",7,3,3,2,874,0.51,3,18.4,194,10,1,4,1.25,1.5,1,1.6,2
"RUS",7,3,3,2,874,0.51,3,18.4,195,10,1,2.25,2,1.5,3,2.4,3
"RUS",7,3,3,2,874,0.51,3,18.4,196,9,1,2,1.75,1.875,2.66666666666667,2.8,2
"RUS",7,3,3,2,874,0.51,3,18.4,197,9,2,1.75,2.25,1.875,2.66666666666667,2,1.8
"RUS",7,3,3,2,874,0.51,3,18.4,198,10,2,2,1.75,1,2.66666666666667,2,2
"RUS",7,3,3,2,874,0.51,3,18.4,199,10,2,2,2,1,4,1.8,3.4
"RUS",7,3,3,2,874,0.51,3,18.4,200,10,1,2,2,2.5,2.66666666666667,2.2,2
"RUS",7,3,3,2,874,0.51,3,18.4,201,9,2,2.5,2,2,2.8,2.2,2.2
"RUS",7,3,3,2,874,0.51,3,18.4,202,9,1,1.25,2,1.625,3.66666666666667,2,2
"RUS",7,3,3,2,874,0.51,3,18.4,203,10,1,2.25,1.25,2.125,2.5,2.6,2
"RUS",7,3,3,2,874,0.51,3,18.4,204,10,1,2.75,2,2,3,2.8,2.4
"RUS",7,3,3,2,874,0.51,3,18.4,205,9,2,2,1,2,1.66666666666667,2,2
"RUS",7,3,3,2,874,0.51,3,18.4,206,10,1,2,2.25,1.875,3.16666666666667,2.4,2
"RUS",7,3,3,2,874,0.51,3,18.4,207,10,2,2,1.75,1.375,3.5,2.4,2.8
"RUS",7,3,3,2,874,0.51,3,18.4,208,10,1,4,4,2.25,2.16666666666667,3.4,2.6
"RUS",7,3,3,2,874,0.51,3,18.4,209,9,1,3.5,1.5,2.625,2,3.2,2.4
"RUS",7,3,3,2,874,0.51,3,18.4,210,10,1,3,3,2,2.5,2.8,2.2
"RUS",7,3,3,2,874,0.51,3,18.4,211,10,1,2.25,1.75,2.25,3.33333333333333,2.6,1.8
"RUS",7,3,3,2,874,0.51,3,18.4,212,9,2,3,2.5,2.375,2.66666666666667,2.6,2
"RUS",7,3,3,2,874,0.51,3,18.4,213,10,1,3,1,1.375,3.33333333333333,2.8,2.4
"RUS",7,3,3,2,874,0.51,3,18.4,214,9,1,1,1.25,1.375,3.33333333333333,2.2,1.8
"RUS",7,3,3,2,874,0.51,3,18.4,215,9,2,2.5,1.25,1,3.83333333333333,2.6,1.8
"RUS",70,3,2,5,1116,0.496,3,11.104,1862,10,1,1.25,2.75,1.625,3.66666666666667,2,1.8
"RUS",70,3,2,5,1116,0.496,3,11.104,1863,10,2,1.25,1.25,1.125,4,1.2,3.6
"RUS",70,3,2,5,1116,0.496,3,11.104,1864,10,1,2.75,1.5,1.75,3.5,2.6,2.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1865,10,1,2,1,2.25,2.5,2.6,1.6
"RUS",70,3,2,5,1116,0.496,3,11.104,1866,9,2,2,2,2,3,2.2,2.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1867,9,2,2.75,2,1.5,2.83333333333333,2.4,2.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1868,11,1,3.25,2.5,1.125,3.16666666666667,2.4,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1869,10,1,2.5,2.5,2,2.66666666666667,2.8,2.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1870,9,1,2.5,2.75,1.75,2.33333333333333,1.8,1.6
"RUS",70,3,2,5,1116,0.496,3,11.104,1871,10,1,3,1.75,1.875,2.66666666666667,2.4,1.8
"RUS",70,3,2,5,1116,0.496,3,11.104,1872,9,1,2.5,3,2.125,3,2.6,2.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1873,10,2,3,3,1,2.5,3,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1874,9,1,2.75,2.75,2,3,1.8,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1875,10,2,2.5,2.25,1.25,3.5,2.4,2.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1876,10,2,3.75,1.25,2.375,2,3.8,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1877,10,1,1.5,1,1.125,3.16666666666667,1.4,1.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1878,10,1,1.75,1.25,1,4,1.6,2.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1879,9,1,1.5,2.75,2.25,2.5,2.8,2.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1880,10,2,2,1.75,1.5,2.33333333333333,2,1.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1881,10,1,2.5,2,1.5,2.66666666666667,2.2,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1882,10,1,1.5,1.75,1.75,3,2.4,1.6
"RUS",70,3,2,5,1116,0.496,3,11.104,1883,10,2,4,4,1.625,2.16666666666667,2.8,2.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1884,10,2,2.5,1.75,1,3,2.4,1.8
"RUS",70,3,2,5,1116,0.496,3,11.104,1885,10,1,3.25,2,1.125,2.5,2,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1886,10,1,3,2,2,3.16666666666667,2.8,1.8
"RUS",70,3,2,5,1116,0.496,3,11.104,1887,10,2,2.5,2.75,1.875,2.5,2.4,2.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1888,10,2,2.75,2,1.125,2.83333333333333,2.4,2.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1889,10,1,3,1,1.75,2.5,2.4,1.8
"RUS",70,3,2,5,1116,0.496,3,11.104,1890,10,1,1.25,2,1.25,2.33333333333333,1.2,1.2
"RUS",70,3,2,5,1116,0.496,3,11.104,1891,10,1,2.5,2,2.375,2.16666666666667,2.4,2
"RUS",70,3,2,5,1116,0.496,3,11.104,1892,10,2,4,4,4,3,4,4
"RUS",70,3,2,5,1116,0.496,3,11.104,1893,10,1,2.75,2,2,2.5,2.4,2.4
"RUS",70,3,2,5,1116,0.496,3,11.104,1894,10,2,2.5,3,1.25,4,2,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1895,10,1,3,1.33333333333333,1.75,2.66666666666667,2.6,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1896,9,2,2.25,2,2.5,2.16666666666667,2.4,2
"RUS",71,1,3,3,413,0.487,3,11.013,1897,8,2,3,2.5,2,2,2,2
"RUS",71,1,3,3,413,0.487,3,11.013,1898,10,2,1.75,1.5,2.75,2.16666666666667,2.4,2
"RUS",71,1,3,3,413,0.487,3,11.013,1899,9,2,2.5,2.25,1.875,3,2.6,2.4
"RUS",71,1,3,3,413,0.487,3,11.013,1900,10,1,2.75,2,2.25,2.83333333333333,2.6,2.4
"RUS",71,1,3,3,413,0.487,3,11.013,1901,9,1,2.75,2,2.375,2.5,2.4,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1902,10,1,2.75,1.75,2.75,2.16666666666667,2.2,2.4
"RUS",71,1,3,3,413,0.487,3,11.013,1903,11,1,2.25,1.75,2.125,1.66666666666667,2.2,1.8
"RUS",71,1,3,3,413,0.487,3,11.013,1904,10,1,3,3,1.75,1.5,2.2,2
"RUS",71,1,3,3,413,0.487,3,11.013,1905,10,2,2,2,2,2.33333333333333,2,2
"RUS",71,1,3,3,413,0.487,3,11.013,1906,10,1,3,1.75,2.125,2.16666666666667,2.2,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1907,10,2,3.5,3.5,2.5,2.33333333333333,2.2,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1908,10,2,3.25,3,2.875,2,2.6,2.8
"RUS",71,1,3,3,413,0.487,3,11.013,1909,10,2,2.5,1.75,2,2.66666666666667,2.8,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1910,9,1,3.25,1.25,2.375,1.66666666666667,2.6,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1911,10,1,2,2.25,1.75,3.33333333333333,2.6,1.6
"RUS",71,1,3,3,413,0.487,3,11.013,1912,10,1,4,3.5,1.875,2.5,3.2,2.6
"RUS",71,1,3,3,413,0.487,3,11.013,1913,10,2,2,2.25,1.875,3.16666666666667,2.2,2
"RUS",71,1,3,3,413,0.487,3,11.013,1914,10,1,3,1,1.625,2.66666666666667,2.6,2
"RUS",71,1,3,3,413,0.487,3,11.013,1915,10,2,2.75,2.25,2.375,2.83333333333333,2.8,2.8
"RUS",71,1,3,3,413,0.487,3,11.013,1917,10,2,2.75,3,1.75,2.5,2.4,2.6
"RUS",71,1,3,3,413,0.487,3,11.013,1918,9,2,2.25,3.5,2.125,3.33333333333333,2.6,1.8
"RUS",71,1,3,3,413,0.487,3,11.013,1919,10,2,3.5,3,2.875,2,2.66666666666667,2.4
"RUS",71,1,3,3,413,0.487,3,11.013,1920,10,2,1.75,1.25,1.5,2.66666666666667,2,1.8
"RUS",71,1,3,3,413,0.487,3,11.013,1921,10,1,2.5,1.5,2.5,2.83333333333333,2.4,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1922,10,2,3.25,2,2.25,2.33333333333333,1.6,2
"RUS",71,1,3,3,413,0.487,3,11.013,1923,10,1,2.5,2.5,2.375,2.16666666666667,2.4,2.2
"RUS",71,1,3,3,413,0.487,3,11.013,1924,9,1,2.25,1.75,2.71428571428571,2,2.2,1.6
"RUS",71,1,3,3,413,0.487,3,11.013,1925,10,1,2.25,2.5,2.75,2,2.2,2
"RUS",71,1,3,3,413,0.487,3,11.013,1926,10,1,2,2,2.25,2.83333333333333,2.5,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1961,10,2,1.75,1,1.625,2.5,2,2.2
"RUS",73,3,3,1,1391,0.52,3,18.303,1962,10,1,1.25,2,1.625,2.5,2.4,2.2
"RUS",73,3,3,1,1391,0.52,3,18.303,1963,10,2,2,1.25,1.625,2.66666666666667,2.6,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1964,10,1,2.75,2,1.75,2.66666666666667,2.8,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1965,10,2,3.5,2.75,1.625,2.16666666666667,3,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1966,10,1,2,2,1.5,2.83333333333333,2.2,1.8
"RUS",73,3,3,1,1391,0.52,3,18.303,1967,9,1,3.25,2.25,2.625,1.66666666666667,2.4,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1968,9,1,2.5,2,2,2.66666666666667,2.2,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1969,10,1,3,2,2.25,3.5,2.8,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1970,10,1,2.75,1.5,1.625,2.83333333333333,2.2,2.2
"RUS",73,3,3,1,1391,0.52,3,18.303,1971,9,1,2.5,2.5,2.25,2.66666666666667,2.6,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1972,10,1,2,2.25,1.625,3.5,2.2,1.6
"RUS",73,3,3,1,1391,0.52,3,18.303,1973,10,2,2.75,3,2.5,2.33333333333333,2.6,2.2
"RUS",73,3,3,1,1391,0.52,3,18.303,1974,10,2,3,2,1.375,2.66666666666667,2.6,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1975,9,2,3,2.25,2,2,2.6,1.8
"RUS",73,3,3,1,1391,0.52,3,18.303,1976,10,2,2.5,1.25,2.375,2.83333333333333,2.4,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1977,10,1,2.5,2.75,2,2.16666666666667,2.2,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1978,10,1,2.25,1.75,1.875,3.16666666666667,2.6,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1979,9,1,2.5,2,2.625,1.66666666666667,2.4,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1980,10,1,2,1.5,1.875,2.83333333333333,2.4,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1981,10,2,2,2,1.25,2.83333333333333,2.2,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1982,10,1,2.75,2.5,2,2.83333333333333,2.2,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1983,9,2,2,2,1.875,2.83333333333333,2.2,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1984,9,2,2,1,1,2.33333333333333,1.8,1.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1985,10,1,2,1.5,1.375,3.5,2.8,1.8
"RUS",73,3,3,1,1391,0.52,3,18.303,1986,10,1,2,2,2.375,3,2.2,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1987,9,2,2.75,3,1.125,2.66666666666667,1.8,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1988,8,2,2.25,1,1.625,2.33333333333333,1.4,1.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1989,10,1,1.5,1.25,1.875,2,1.8,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1990,9,2,1.75,1,1.125,3,1.8,2.2
"RUS",73,3,3,1,1391,0.52,3,18.303,1991,10,2,1.75,2,1,3,1.6,1.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1992,10,1,2,1.25,1.625,2.83333333333333,2.6,2.4
"RUS",73,3,3,1,1391,0.52,3,18.303,1993,10,1,3,2,1.625,2.5,2.2,2
"RUS",73,3,3,1,1391,0.52,3,18.303,1994,9,2,2.75,2.25,1.875,2.16666666666667,1.4,1.6
"RUS",73,3,3,1,1391,0.52,3,18.303,1995,10,1,2.5,1.25,1.625,2.83333333333333,2.2,2.2
"RUS",74,2,3,2,754,0.527,3,13,1996,10,1,3,2,2.125,2.33333333333333,2.6,2
"RUS",74,2,3,2,754,0.527,3,13,1997,10,2,3,3,3,2.33333333333333,2.8,2.8
"RUS",74,2,3,2,754,0.527,3,13,1998,10,1,3,2,2.375,2.16666666666667,2.6,2.2
"RUS",74,2,3,2,754,0.527,3,13,1999,10,1,1,2.25,1.375,3.5,2,1.6
"RUS",74,2,3,2,754,0.527,3,13,2000,9,1,2.75,2,1.875,2.66666666666667,2.6,1.4
"RUS",74,2,3,2,754,0.527,3,13,2001,10,2,3.25,2,2.125,2.5,1.8,2.2
"RUS",74,2,3,2,754,0.527,3,13,2002,10,1,2.25,2,2,3,2.6,2.2
"RUS",74,2,3,2,754,0.527,3,13,2003,10,1,2.5,2,1.5,3.16666666666667,2.8,2.4
"RUS",74,2,3,2,754,0.527,3,13,2004,10,2,2.75,2,2.25,2.66666666666667,2.4,2.2
"RUS",74,2,3,2,754,0.527,3,13,2005,10,2,2.5,2,2,2.66666666666667,2.6,2.4
"RUS",74,2,3,2,754,0.527,3,13,2006,10,2,2.66666666666667,2,1.125,3.33333333333333,2.4,2
"RUS",74,2,3,2,754,0.527,3,13,2007,10,1,1,1.25,1.25,4,2.2,1.2
"RUS",74,2,3,2,754,0.527,3,13,2008,10,1,2.25,3.25,1.25,4,1.8,1
"RUS",74,2,3,2,754,0.527,3,13,2009,10,1,3.5,1,1.875,2.66666666666667,2.4,2.4
"RUS",74,2,3,2,754,0.527,3,13,2010,9,2,3.25,2,2.375,2.5,2.8,2
"RUS",74,2,3,2,754,0.527,3,13,2011,10,1,4,3.25,2.25,2.66666666666667,3.8,3.4
"RUS",74,2,3,2,754,0.527,3,13,2012,10,2,2.75,2.5,1.5,2.33333333333333,2.4,2
"RUS",74,2,3,2,754,0.527,3,13,2013,10,2,2.25,1.25,2.125,3.16666666666667,2.4,1.8
"RUS",74,2,3,2,754,0.527,3,13,2014,11,1,3.25,3,2,2.5,2.4,2.4
"RUS",74,2,3,2,754,0.527,3,13,2015,10,2,3,1.75,2.5,2.83333333333333,2.2,2
"RUS",74,2,3,2,754,0.527,3,13,2016,10,1,3.25,2.33333333333333,2.75,1.83333333333333,2.4,2.2
"RUS",74,2,3,2,754,0.527,3,13,2017,10,2,2.75,2,1.125,2.33333333333333,2.2,2
"RUS",74,2,3,2,754,0.527,3,13,2018,10,1,1.5,2.25,2,2.83333333333333,2.2,2
"RUS",74,2,3,2,754,0.527,3,13,2019,10,1,3.25,2.75,2,2.83333333333333,3,2.4
